id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail,verdict,optimized_complexity_time,complexity_improved,verify_latency_ms
TYR-174,dominators_count,grok-3,array-transform,easy,O(N^2),O(N),"def dominators_count(nums):
    count = 0
    for i in range(len(nums)):
        is_dom = 1
        for j in range(i):
            if nums[j] >= nums[i]:
                is_dom = 0
                break
        if is_dom == 1:
            count += 1
    return count
","def dominators_count(nums):
    if not nums:
        return 0
    count = 1
    max_so_far = nums[0]
    for i in range(1, len(nums)):
        if nums[i] > max_so_far:
            count += 1
            max_so_far = nums[i]
    return count",59002.43,121,0,69,190,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,619.07
TYR-175,max_container_water,grok-3,two-pointer,easy,O(N^2),O(N),"def max_container_water(nums):
    best = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            h = nums[i] if nums[i] < nums[j] else nums[j]
            area = h * (j - i)
            if area > best:
                best = area
    return best
","def max_container_water(nums):
    left = 0
    right = len(nums) - 1
    best = 0
    
    while left < right:
        h = min(nums[left], nums[right])
        area = h * (right - left)
        best = max(best, area)
        
        if nums[left] < nums[right]:
            left += 1
        else:
            right -= 1
            
    return best",56295.15,126,0,90,216,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,1027.04
TYR-176,smallest_absent_positive,grok-3,hash-map,easy,O(N^2),O(N),"def smallest_absent_positive(nums):
    for v in range(1, len(nums) + 2):
        found = 0
        for j in range(len(nums)):
            if nums[j] == v:
                found = 1
                break
        if found == 0:
            return v
    return len(nums) + 1
","def smallest_absent_positive(nums):
    n = len(nums)
    for i in range(n):
        if nums[i] <= 0 or nums[i] > n:
            nums[i] = n + 1
    
    for i in range(n):
        num = abs(nums[i])
        if num <= n:
            nums[num - 1] = -abs(nums[num - 1])
    
    for i in range(n):
        if nums[i] > 0:
            return i + 1
    
    return n + 1",57098.43,123,0,111,234,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,253.34
TYR-177,all_pairs_xor_sum,grok-3,pair-finding,easy,O(N^2),O(N),"def all_pairs_xor_sum(nums):
    total = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            total += nums[i] ^ nums[j]
    return total
","def all_pairs_xor_sum(nums):
    total = 0
    n = len(nums)
    for bit in range(31):
        count_ones = sum(1 for num in nums if num & (1 << bit))
        count_zeros = n - count_ones
        total += (count_ones * count_zeros) * (1 << bit)
    return total",53856.99,98,0,77,175,OK,unsupported operand type(s) for ^: 'ArithRef' and 'ArithRef',ERROR,O(n),True,217.02
TYR-178,count_equal_triplets,grok-3,frequency,easy,O(N^3),O(N),"def count_equal_triplets(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            for k in range(j + 1, len(nums)):
                if nums[i] == nums[j] == nums[k]:
                    count += 1
    return count
","def count_equal_triplets(nums):
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    
    count = 0
    for value in freq.values():
        if value >= 3:
            count += (value * (value - 1) * (value - 2)) // 6
            
    return count",56065.06,120,0,79,199,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,19764.60
TYR-179,max_product_two,grok-3,pair-finding,easy,O(N^2),O(N),"def max_product_two(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_two(nums):
    if len(nums) < 2:
        return 0
    max1 = float('-inf')
    max2 = float('-inf')
    min1 = float('inf')
    min2 = float('inf')
    
    for num in nums:
        if num > max1:
            max2 = max1
            max1 = num
        elif num > max2:
            max2 = num
        if num < min1:
            min2 = min1
            min1 = num
        elif num < min2:
            min2 = num
            
    return max(max1 * max2, min1 * min2)",57603.18,128,0,140,268,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,832.43
TYR-180,sum_of_pair_maxes,grok-3,pair-finding,easy,O(N^2),O(N log N),"def sum_of_pair_maxes(nums):
    total = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            total += nums[i] if nums[i] > nums[j] else nums[j]
    return total
","def sum_of_pair_maxes(nums):
    if not nums:
        return 0
        
    nums.sort(reverse=True)
    n = len(nums)
    total = 0
    
    for i in range(n):
        total += nums[i] * (n - 1 - i)
        
    return total",54821.10,109,0,62,171,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,508.49
TYR-181,count_surpassers_total,grok-3,pair-finding,easy,O(N^2),O(N log N),"def count_surpassers_total(nums):
    total = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[j] > nums[i]:
                total += 1
    return total
","def count_surpassers_total(nums):
    def merge_and_count(left, right):
        merged = []
        count = 0
        i = j = 0
        
        while i < len(left) and j < len(right):
            if left[i] < right[j]:
                count += len(right) - j
                merged.append(left[i])
                i += 1
            else:
                merged.append(right[j])
                j += 1
                
        merged.extend(left[i:])
        merged.extend(right[j:])
        return merged, count
    
    def merge_sort_and_count(arr):
        if len(arr) <= 1:
            return arr, 0
            
        mid = len(arr) // 2
        left, left_count = merge_sort_and_count(arr[:mid])
        right, right_count = merge_sort_and_count(arr[mid:])
        merged, merge_count = merge_and_count(left, right)
        
        return merged, left_count + right_count + merge_count
    
    _, total = merge_sort_and_count(nums)
    return total",61740.93,106,0,212,318,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,642.43
TYR-182,is_sorted_rotation,grok-3,sorting,easy,O(N^2),O(N),"def is_sorted_rotation(nums):
    n = len(nums)
    if n <= 1:
        return 1
    for r in range(n):
        ok = 1
        for i in range(n - 1):
            if nums[(r + i) % n] > nums[(r + i + 1) % n]:
                ok = 0
                break
        if ok == 1:
            return 1
    return 0
","def is_sorted_rotation(nums):
    if len(nums) <= 1:
        return 1
    
    drop_count = 0
    n = len(nums)
    
    for i in range(n):
        if nums[i] > nums[(i + 1) % n]:
            drop_count += 1
        if drop_count > 1:
            return 0
            
    return 1",52993.12,147,0,81,228,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,252.80
TYR-183,zero_sum_pair_count,grok-3,pair-finding,easy,O(N^2),O(N),"def zero_sum_pair_count(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] + nums[j] == 0:
                count += 1
    return count
","def zero_sum_pair_count(nums):
    freq = {}
    count = 0
    
    for num in nums:
        if -num in freq:
            count += freq[-num]
        freq[num] = freq.get(num, 0) + 1
            
    return count",57427.65,107,0,56,163,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,1332.15
TYR-184,lis_length,grok-3,dynamic-programming,medium,O(2^N * N),O(N^2),"def lis_length(nums):
    n = len(nums)
    if n == 0:
        return 0
    best = 1
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        ok = 1
        for i in range(len(subseq) - 1):
            if subseq[i] >= subseq[i + 1]:
                ok = 0
                break
        if ok == 1 and len(subseq) > best:
            best = len(subseq)
    return best
","def lis_length(nums):
    n = len(nums)
    if n == 0:
        return 0
    dp = [1] * n
    for i in range(1, n):
        for j in range(i):
            if nums[i] > nums[j]:
                dp[i] = max(dp[i], dp[j] + 1)
    return max(dp)",54928.01,189,0,79,268,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,223.19
TYR-185,max_subarray_kadane,grok-3,subarray,medium,O(N^3),O(N),"def max_subarray_kadane(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    for i in range(len(nums)):
        for j in range(i, len(nums)):
            s = 0
            for k in range(i, j + 1):
                s += nums[k]
            if s > best:
                best = s
    return best
","def max_subarray_kadane(nums):
    if not nums:
        return 0
    max_so_far = nums[0]
    max_ending_here = nums[0]
    for num in nums[1:]:
        max_ending_here = max(num, max_ending_here + num)
        max_so_far = max(max_so_far, max_ending_here)
    return max_so_far",59749.48,137,0,83,220,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,2095.13
TYR-186,subarrays_with_sum,grok-3,prefix-sum,medium,O(N^3),O(N),"def subarrays_with_sum(nums, target):
    count = 0
    for i in range(len(nums)):
        for j in range(i, len(nums)):
            s = 0
            for k in range(i, j + 1):
                s += nums[k]
            if s == target:
                count += 1
    return count
","def subarrays_with_sum(nums, target):
    prefix_sum = 0
    count = 0
    sum_freq = {0: 1}
    
    for num in nums:
        prefix_sum += num
        if prefix_sum - target in sum_freq:
            count += sum_freq[prefix_sum - target]
        sum_freq[prefix_sum] = sum_freq.get(prefix_sum, 0) + 1
            
    return count",10061.81,123,0,90,213,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,4308.23
TYR-187,lcs_of_arrays,grok-3,dynamic-programming,medium,O(2^(N+M) * N),O(N*M),"def lcs_of_arrays(a, b):
    na = len(a)
    nb = len(b)
    best = 0
    for mask in range(1 << na):
        sub_a = []
        for i in range(na):
            if mask & (1 << i):
                sub_a.append(a[i])
        for mask2 in range(1 << nb):
            sub_b = []
            for j in range(nb):
                if mask2 & (1 << j):
                    sub_b.append(b[j])
            if len(sub_a) == len(sub_b) and len(sub_a) > best:
                match = 1
                for k in range(len(sub_a)):
                    if sub_a[k] != sub_b[k]:
                        match = 0
                        break
                if match == 1:
                    best = len(sub_a)
    return best
","def lcs_of_arrays(a, b):
    na = len(a)
    nb = len(b)
    dp = [[0] * (nb + 1) for _ in range(na + 1)]
    
    for i in range(1, na + 1):
        for j in range(1, nb + 1):
            if a[i - 1] == b[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])
    
    return dp[na][nb]",68062.52,229,0,144,373,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,236.89
